,user_id,onboarding_skips,quiz_answers,total_events,avg_event_interval_sec,chat_opens,chat_views,messages_sent,messages_received,answer_errors,likes,dislikes,successful_purchase,model_changes,time_to_first_message_sec,error_rate,is_churned,goals_creative,goals_professional,goals_personal_dev,goals_social_entertain,assist_detailed,assist_concise,interest_creative_arts,interest_practical,interest_outdoor,interest_intellectual,interest_business_tech,interest_lifestyle
1867,2150,0.0,3.0,13.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,1,0,1,0,1,1,0,0
1868,2151,0.0,3.0,43.0,175.92857142857142,3.0,3.0,7.0,3.0,4.0,1.0,2.0,1.0,0.0,357.0,0.5714285714285714,1.0,1,1,0,0,0,1,1,1,1,0,0,0
1869,2152,0.0,3.0,130.0,215.12403100775197,8.0,8.0,38.0,27.0,9.0,7.0,8.0,1.0,0.0,381.0,0.2368421052631578,0.0,0,1,0,1,1,0,0,1,0,1,0,0
1870,2153,0.0,3.0,13.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,0,1,0,0,1,0,0,1,1
1871,2154,0.0,3.0,152.0,155.42384105960264,7.0,9.0,43.0,40.0,1.0,16.0,3.0,1.0,1.0,406.0,0.0232558139534883,0.0,1,1,1,0,1,0,1,1,0,0,0,0
1872,2155,0.0,3.0,13.0,19.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,1,0,0,1,0,0,1,1
1873,2159,0.0,3.0,62.0,123.63934426229508,3.0,3.0,16.0,15.0,1.0,3.0,4.0,1.0,0.0,357.0,0.0625,0.0,1,1,0,1,1,0,1,0,1,0,0,1
1874,2161,1.0,2.0,73.0,172.34722222222223,4.0,4.0,19.0,10.0,9.0,1.0,8.0,1.0,0.0,387.0,0.4736842105263157,1.0,0,1,0,1,1,0,0,0,0,0,0,0
1875,2162,0.0,3.0,13.0,20.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,0,1,0,1,0,1,1,0,0
1876,2165,0.0,3.0,42.0,182.58536585365852,3.0,3.0,9.0,3.0,5.0,2.0,0.0,1.0,0.0,380.0,0.5555555555555556,1.0,0,1,1,0,1,0,1,0,0,0,0,0
1877,2166,0.0,3.0,41.0,99.225,2.0,2.0,8.0,6.0,2.0,2.0,2.0,1.0,1.0,396.0,0.25,1.0,1,1,0,0,1,0,0,1,1,0,0,1
1878,2167,0.0,3.0,88.0,262.7011494252874,7.0,7.0,25.0,9.0,15.0,1.0,3.0,1.0,0.0,410.0,0.6,1.0,0,1,0,1,1,0,1,1,1,0,1,1
1879,2168,0.0,3.0,27.0,28.307692307692307,1.0,1.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,375.0,0.6,1.0,1,1,0,0,1,0,0,1,1,0,0,0
1880,2169,0.0,3.0,13.0,16.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,0,1,0,1,1,0,1,0,0
1881,2170,0.0,3.0,13.0,20.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,1,0,1,0,1,1,0,1,0,1
1882,2171,0.0,3.0,54.0,203.0188679245283,4.0,4.0,12.0,9.0,2.0,2.0,2.0,1.0,1.0,418.0,0.1666666666666666,1.0,0,1,0,1,1,0,1,1,0,0,0,1
1883,2172,1.0,2.0,13.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,0,1,0,1,1,1,0,0,1
1884,2173,0.0,3.0,41.0,188.55,3.0,3.0,9.0,5.0,3.0,0.0,0.0,1.0,1.0,349.0,0.3333333333333333,1.0,1,1,1,0,1,0,1,0,0,0,0,0
1885,2174,0.0,3.0,53.0,225.65384615384616,4.0,4.0,12.0,6.0,5.0,1.0,3.0,1.0,0.0,343.0,0.4166666666666667,1.0,0,1,1,1,1,0,1,0,1,1,0,0
1886,2177,0.0,3.0,53.0,207.19230769230768,4.0,4.0,13.0,6.0,6.0,1.0,1.0,1.0,0.0,396.0,0.4615384615384615,1.0,1,1,0,0,1,0,1,0,0,1,1,0
1887,2178,0.0,3.0,13.0,17.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,0,1,0,0,0,1,1,0,0
1888,2179,0.0,3.0,224.0,167.25112107623318,10.0,14.0,69.0,52.0,11.0,17.0,15.0,1.0,0.0,350.0,0.1594202898550724,0.0,1,1,1,0,1,0,0,0,1,0,0,0
1889,2180,1.0,2.0,55.0,132.44444444444446,3.0,3.0,13.0,8.0,5.0,3.0,2.0,1.0,1.0,380.0,0.3846153846153846,1.0,1,1,0,0,1,0,0,0,0,0,0,0
1890,2181,0.0,3.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,1,0,0,1,0,1
1891,2183,0.0,3.0,13.0,21.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,1,0,0,1,0,0,0,1
1892,2184,0.0,3.0,62.0,195.01639344262296,4.0,4.0,14.0,8.0,6.0,6.0,1.0,1.0,1.0,396.0,0.4285714285714285,1.0,1,0,0,0,1,0,0,0,0,0,1,0
1893,2185,0.0,3.0,52.0,217.0392156862745,4.0,4.0,12.0,6.0,5.0,0.0,2.0,1.0,1.0,371.0,0.4166666666666667,1.0,0,1,1,0,1,0,1,1,0,0,0,1
1894,2186,0.0,3.0,60.0,241.84745762711864,5.0,5.0,15.0,8.0,4.0,2.0,1.0,1.0,1.0,319.0,0.2666666666666666,1.0,1,1,0,0,1,0,1,1,0,1,0,0
1895,2187,0.0,3.0,68.0,225.8955223880597,5.0,5.0,17.0,8.0,9.0,2.0,3.0,1.0,0.0,364.0,0.5294117647058824,1.0,0,0,1,0,0,1,1,0,1,0,0,0
1896,2188,1.0,2.0,63.0,140.43548387096774,3.0,3.0,19.0,6.0,13.0,2.0,0.0,1.0,0.0,371.0,0.6842105263157895,1.0,0,1,1,0,0,0,1,1,1,1,0,0
1897,2189,0.0,3.0,71.0,164.17142857142858,4.0,4.0,19.0,11.0,8.0,3.0,4.0,1.0,0.0,396.0,0.4210526315789473,1.0,0,1,0,1,1,0,0,1,1,0,0,0
1898,2190,0.0,3.0,87.0,166.96511627906978,5.0,5.0,23.0,20.0,3.0,7.0,4.0,1.0,1.0,416.0,0.1304347826086956,0.0,0,1,0,1,1,0,0,1,0,0,0,1
1899,2191,0.0,3.0,64.0,183.984126984127,4.0,4.0,17.0,8.0,8.0,3.0,2.0,1.0,0.0,371.0,0.4705882352941176,1.0,1,1,0,0,1,0,1,0,1,1,0,1
1900,2192,0.0,3.0,78.0,199.64935064935065,5.0,5.0,21.0,11.0,10.0,3.0,4.0,1.0,0.0,328.0,0.4761904761904761,1.0,1,1,1,0,1,0,0,1,1,0,0,1
1901,2193,0.0,3.0,13.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,1,0,1,1,0,1,1,1
1902,2194,1.0,2.0,13.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,0,1,0,1,1,1,1,0,0
1903,2195,0.0,3.0,87.0,184.0581395348837,5.0,5.0,24.0,10.0,13.0,2.0,6.0,1.0,0.0,366.0,0.5416666666666666,1.0,1,1,1,0,1,0,0,1,0,0,0,1
1904,2196,0.0,3.0,52.0,155.0196078431373,3.0,3.0,12.0,10.0,2.0,3.0,1.0,1.0,1.0,392.0,0.1666666666666666,0.0,1,1,1,0,1,0,0,0,0,0,0,1
1905,2197,0.0,3.0,63.0,178.16129032258064,4.0,4.0,16.0,7.0,9.0,2.0,3.0,1.0,0.0,352.0,0.5625,1.0,0,0,1,0,1,0,0,0,0,1,0,0
1906,2199,0.0,3.0,70.0,222.40579710144928,5.0,5.0,19.0,8.0,10.0,1.0,3.0,1.0,0.0,367.0,0.5263157894736842,1.0,1,1,0,0,1,0,0,0,0,0,0,1
1907,2201,0.0,3.0,83.0,221.9268292682927,6.0,6.0,23.0,12.0,11.0,2.0,2.0,1.0,1.0,343.0,0.4782608695652174,1.0,1,1,1,0,1,0,0,1,0,0,0,1
1908,2202,0.0,3.0,100.0,195.2020202020202,6.0,6.0,30.0,26.0,3.0,7.0,1.0,1.0,1.0,365.0,0.1,0.0,0,1,1,1,1,0,1,0,0,1,0,1
1909,2203,0.0,3.0,53.0,164.6346153846154,3.0,3.0,13.0,9.0,4.0,2.0,2.0,1.0,0.0,310.0,0.3076923076923077,1.0,1,1,0,0,1,0,1,0,0,0,0,0
1910,2204,0.0,3.0,13.0,20.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,1,0,1,1,1,0,0,0,1
1911,2205,0.0,3.0,89.0,168.47727272727272,5.0,5.0,26.0,21.0,4.0,7.0,1.0,1.0,1.0,340.0,0.1538461538461538,1.0,0,1,1,1,1,0,1,1,0,1,0,1
1912,2206,0.0,3.0,81.0,173.925,5.0,5.0,23.0,14.0,8.0,5.0,1.0,1.0,1.0,344.0,0.3478260869565217,1.0,0,0,0,1,1,0,1,1,0,0,1,0
1913,2207,0.0,3.0,57.0,138.60714285714286,3.0,3.0,15.0,12.0,3.0,3.0,0.0,1.0,1.0,366.0,0.2,0.0,1,1,1,0,1,0,1,1,1,1,0,1
1914,2208,0.0,3.0,93.0,187.91304347826087,6.0,6.0,26.0,20.0,5.0,5.0,4.0,1.0,1.0,369.0,0.1923076923076923,1.0,1,1,0,0,0,1,1,0,0,0,1,1
1915,2209,0.0,3.0,13.0,21.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,1,1,0,1,0,1,1,0,0
1916,2210,0.0,3.0,13.0,22.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,1,1,0,0,0,1,1,0,0
1917,2211,0.0,3.0,52.0,85.33333333333333,2.0,2.0,13.0,11.0,2.0,2.0,4.0,1.0,0.0,334.0,0.1538461538461538,0.0,1,1,0,0,1,0,1,0,0,0,0,0
1918,2212,1.0,2.0,13.0,18.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0
1919,2213,0.0,3.0,153.0,209.0197368421053,9.0,10.0,46.0,19.0,26.0,6.0,8.0,1.0,0.0,414.0,0.5652173913043478,1.0,1,1,0,1,1,0,1,1,0,1,0,1
1920,2214,0.0,3.0,41.0,202.45,3.0,3.0,9.0,3.0,5.0,0.0,1.0,1.0,0.0,318.0,0.5555555555555556,1.0,1,1,0,0,1,0,1,0,0,0,0,1
1921,2215,0.0,3.0,72.0,194.35211267605635,5.0,5.0,20.0,13.0,6.0,3.0,0.0,1.0,1.0,312.0,0.3,1.0,0,0,0,1,1,0,0,0,0,0,0,1
1922,2216,0.0,3.0,88.0,130.68965517241378,4.0,4.0,26.0,24.0,2.0,6.0,3.0,1.0,1.0,379.0,0.0769230769230769,0.0,0,1,0,1,1,0,0,0,1,0,0,0
1923,2219,0.0,3.0,73.0,216.01388888888889,5.0,5.0,21.0,6.0,12.0,0.0,5.0,1.0,0.0,333.0,0.5714285714285714,1.0,1,1,1,0,1,0,0,0,1,1,0,1
1924,2220,1.0,2.0,45.0,181.3181818181818,3.0,3.0,10.0,7.0,3.0,0.0,2.0,1.0,0.0,387.0,0.3,1.0,0,1,1,1,1,0,0,0,0,0,0,0
1925,2221,0.0,3.0,67.0,262.5,6.0,6.0,16.0,10.0,5.0,3.0,0.0,1.0,1.0,401.0,0.3125,1.0,1,1,0,1,1,0,1,1,1,1,0,0
1926,2222,1.0,2.0,117.0,217.8448275862069,8.0,8.0,32.0,28.0,4.0,10.0,4.0,1.0,1.0,347.0,0.125,0.0,1,1,0,0,1,0,0,0,0,0,0,0
1927,2224,0.0,3.0,13.0,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,1
1928,2225,1.0,2.0,117.0,159.20689655172413,6.0,6.0,33.0,28.0,5.0,12.0,3.0,1.0,1.0,369.0,0.1515151515151515,0.0,0,1,1,0,1,0,0,0,0,0,0,0
1929,2226,0.0,3.0,56.0,143.54545454545453,3.0,3.0,16.0,5.0,10.0,1.0,1.0,1.0,0.0,403.0,0.625,1.0,1,1,0,0,1,0,1,1,0,1,0,1
1930,2227,0.0,3.0,50.0,158.20408163265307,3.0,3.0,14.0,6.0,7.0,0.0,0.0,1.0,0.0,356.0,0.5,1.0,1,1,0,1,1,0,1,0,1,0,1,1
1931,2228,0.0,3.0,13.0,20.916666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,1
1932,2229,0.0,3.0,92.0,177.65934065934067,5.0,5.0,27.0,22.0,3.0,7.0,4.0,1.0,0.0,396.0,0.1111111111111111,0.0,1,1,0,0,1,0,1,1,1,0,1,0
1933,2230,0.0,3.0,44.0,188.7906976744186,3.0,3.0,9.0,7.0,1.0,2.0,1.0,1.0,1.0,416.0,0.1111111111111111,0.0,1,1,0,1,0,1,1,0,1,0,0,1
1934,2231,1.0,2.0,13.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,0,1,0,1,0,0,0,0,0
1935,2232,0.0,3.0,55.0,224.35185185185185,4.0,4.0,13.0,7.0,6.0,1.0,1.0,1.0,1.0,355.0,0.4615384615384615,1.0,1,1,0,0,1,0,0,1,0,0,0,0
1936,2233,0.0,3.0,71.0,175.84285714285716,4.0,4.0,18.0,7.0,10.0,0.0,4.0,1.0,0.0,382.0,0.5555555555555556,1.0,0,1,1,1,1,0,0,1,0,0,0,0
1937,2234,0.0,3.0,45.0,96.22727272727272,2.0,3.0,9.0,9.0,0.0,1.0,1.0,1.0,1.0,360.0,0.0,0.0,1,1,1,0,1,0,1,1,0,0,0,0
1938,2235,0.0,3.0,38.0,113.97297297297295,2.0,2.0,8.0,4.0,4.0,0.0,2.0,1.0,0.0,358.0,0.5,1.0,1,1,0,0,1,0,0,0,0,1,0,0
1939,2236,0.0,3.0,13.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,0,1,1,0,0,1,0,0,0,1
1940,2237,0.0,3.0,13.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,1,1,0,0,0,1,1,0,1
1941,2238,0.0,3.0,93.0,166.69565217391303,5.0,5.0,27.0,9.0,16.0,2.0,4.0,1.0,0.0,395.0,0.5925925925925926,1.0,0,0,0,1,1,0,1,0,1,0,1,0
1942,2240,0.0,3.0,13.0,20.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,1,0,1,0,0,0,1,0,0,0
1943,2241,0.0,3.0,13.0,19.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,0,1,1,0,1,1,0,0,0,1
1944,2242,0.0,3.0,13.0,18.416666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,1,1,0,0,0,1
1945,2243,1.0,2.0,72.0,114.2112676056338,3.0,3.0,19.0,18.0,1.0,7.0,3.0,1.0,1.0,381.0,0.0526315789473684,0.0,0,1,1,0,1,0,0,0,0,0,0,0
1946,2244,0.0,3.0,13.0,21.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,0,1,1,0,1,0,0,1,0,1
1947,2245,1.0,2.0,13.0,19.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,1,0,0,1,0,0,0,0,0
1948,2246,0.0,3.0,40.0,203.02564102564105,3.0,3.0,7.0,4.0,3.0,1.0,2.0,1.0,0.0,350.0,0.4285714285714285,1.0,0,1,0,1,1,0,0,0,0,1,0,0
1949,2247,0.0,3.0,72.0,220.64788732394365,5.0,5.0,18.0,15.0,3.0,3.0,4.0,1.0,0.0,376.0,0.1666666666666666,0.0,1,1,0,0,1,0,1,0,1,0,0,0
1950,2248,0.0,3.0,13.0,20.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,0,1,0,1,1,1,1,0,1
1951,2249,0.0,3.0,41.0,92.125,2.0,2.0,8.0,7.0,1.0,4.0,0.0,1.0,1.0,385.0,0.125,0.0,0,1,1,0,1,0,0,0,0,1,0,0
1952,2250,0.0,3.0,117.0,208.6293103448276,7.0,9.0,33.0,11.0,22.0,1.0,4.0,1.0,0.0,377.0,0.6666666666666666,1.0,1,0,0,0,1,0,0,0,0,0,0,1
1953,2251,0.0,3.0,93.0,237.4891304347826,7.0,8.0,23.0,19.0,3.0,4.0,4.0,1.0,1.0,374.0,0.1304347826086956,0.0,1,1,1,0,0,1,1,0,0,0,0,0
1954,2252,0.0,3.0,68.0,159.1044776119403,4.0,4.0,19.0,11.0,8.0,2.0,1.0,1.0,1.0,377.0,0.4210526315789473,1.0,1,1,0,0,1,0,1,1,0,1,0,1
1955,2253,0.0,3.0,113.0,271.88392857142856,9.0,9.0,35.0,16.0,15.0,3.0,3.0,1.0,0.0,387.0,0.4285714285714285,1.0,0,1,1,1,1,0,1,1,0,0,0,1
1956,2254,0.0,3.0,87.0,128.04651162790697,4.0,4.0,24.0,24.0,0.0,11.0,1.0,1.0,1.0,332.0,0.0,0.0,1,1,1,0,1,0,0,1,1,0,1,0
1957,2255,0.0,3.0,37.0,19.666666666666668,1.0,1.0,8.0,8.0,0.0,3.0,0.0,1.0,1.0,338.0,0.0,0.0,1,1,1,0,1,0,0,1,0,1,0,0
1958,2256,0.0,3.0,47.0,171.56521739130434,3.0,3.0,11.0,7.0,3.0,1.0,1.0,1.0,1.0,420.0,0.2727272727272727,1.0,1,1,0,0,0,1,0,0,1,1,0,1
1959,2257,1.0,2.0,13.0,15.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,0,1,0,1,0,1,0,1,0
1960,2258,0.0,3.0,55.0,216.07407407407408,4.0,4.0,14.0,5.0,7.0,2.0,1.0,1.0,0.0,405.0,0.5,1.0,1,1,1,0,1,0,1,1,0,1,0,0
1961,2259,0.0,3.0,56.0,141.78181818181818,3.0,3.0,14.0,9.0,5.0,3.0,1.0,1.0,1.0,387.0,0.3571428571428571,1.0,0,1,1,1,1,0,1,1,0,0,0,0
1962,2260,0.0,3.0,64.0,184.36507936507937,4.0,4.0,17.0,6.0,11.0,2.0,2.0,1.0,0.0,334.0,0.6470588235294118,1.0,0,1,1,0,1,0,0,1,1,0,0,1
1963,2261,1.0,2.0,74.0,261.43835616438355,6.0,6.0,18.0,10.0,7.0,5.0,1.0,1.0,1.0,349.0,0.3888888888888889,1.0,1,1,0,0,0,0,1,0,0,0,0,0
1964,2262,0.0,3.0,48.0,133.70212765957447,3.0,3.0,11.0,7.0,4.0,1.0,1.0,1.0,1.0,357.0,0.3636363636363636,1.0,1,1,0,0,1,0,0,0,0,1,0,0
1965,2263,0.0,3.0,54.0,227.35849056603772,4.0,4.0,14.0,5.0,8.0,1.0,0.0,1.0,0.0,407.0,0.5714285714285714,1.0,0,1,1,1,1,0,0,1,0,0,0,0
1966,2264,0.0,3.0,13.0,18.08333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,0,0,0,1,0,1,0,0,1,1,0
1967,2266,0.0,3.0,31.0,129.33333333333334,2.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0,0.0,380.0,0.4,1.0,1,1,1,0,1,0,1,1,1,0,0,0
1968,2267,0.0,3.0,46.0,235.95555555555555,4.0,4.0,10.0,4.0,4.0,0.0,2.0,1.0,0.0,371.0,0.4,1.0,1,1,0,1,1,0,1,1,0,0,0,0
1969,2268,0.0,3.0,13.0,18.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,1,0,1,1,1,0,1,0,1
1970,2269,0.0,3.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,1,1,0,1,0,1,1,0,0,0,1
1971,2271,0.0,3.0,80.0,191.8987341772152,5.0,5.0,21.0,11.0,10.0,6.0,2.0,1.0,1.0,388.0,0.4761904761904761,1.0,1,1,0,1,1,0,0,0,1,0,1,0
1972,2272,0.0,3.0,49.0,173.39583333333334,3.0,3.0,12.0,7.0,5.0,0.0,2.0,1.0,0.0,376.0,0.4166666666666667,1.0,0,0,1,0,1,0,0,1,0,1,0,0
1973,2273,0.0,3.0,13.0,17.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,1,1,0,0,1,0,0,0,1,1,0,0
1974,2274,0.0,3.0,65.0,182.03125,4.0,4.0,16.0,15.0,1.0,5.0,1.0,1.0,1.0,381.0,0.0625,0.0,1,1,1,0,1,0,1,1,1,0,0,0
1975,2275,0.0,3.0,42.0,95.53658536585364,2.0,2.0,9.0,8.0,1.0,3.0,0.0,1.0,1.0,376.0,0.1111111111111111,0.0,0,1,1,1,1,0,1,0,1,0,1,1
1976,2276,1.0,2.0,126.0,237.608,9.0,9.0,40.0,18.0,20.0,2.0,5.0,1.0,0.0,376.0,0.5,1.0,0,1,1,0,0,0,0,1,1,0,0,1
1977,2278,0.0,3.0,71.0,215.04285714285717,5.0,5.0,20.0,8.0,10.0,4.0,0.0,1.0,0.0,360.0,0.5,1.0,1,1,0,0,1,0,1,0,1,0,0,1
1978,2279,0.0,3.0,43.0,101.33333333333331,2.0,2.0,10.0,6.0,4.0,2.0,0.0,1.0,1.0,349.0,0.4,1.0,1,1,0,1,1,0,0,1,0,0,0,0
1979,2280,1.0,2.0,13.0,18.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,0,1,0,1,0,1,1,0,1
1980,2281,0.0,3.0,67.0,179.65151515151516,4.0,4.0,18.0,10.0,6.0,1.0,6.0,1.0,0.0,363.0,0.3333333333333333,1.0,1,1,0,0,1,0,0,1,0,0,0,1
1981,2282,1.0,2.0,13.0,21.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,0,1,0,1,0,1,0,0,0
1982,2283,0.0,3.0,111.0,195.62727272727275,7.0,7.0,32.0,29.0,1.0,10.0,3.0,1.0,1.0,353.0,0.03125,0.0,1,1,0,0,1,0,0,1,0,1,0,0
1983,2284,1.0,2.0,13.0,17.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,0,1,0,0,1,0,0,0,0
1984,2285,1.0,2.0,52.0,104.45098039215686,2.0,2.0,13.0,10.0,3.0,2.0,4.0,1.0,0.0,412.0,0.2307692307692307,0.0,0,1,0,1,1,0,0,0,0,0,0,0
1985,2286,0.0,3.0,49.0,176.875,3.0,3.0,11.0,8.0,3.0,2.0,2.0,1.0,0.0,364.0,0.2727272727272727,1.0,1,1,0,0,1,0,0,1,0,0,0,0
1986,2287,0.0,3.0,48.0,168.06382978723406,3.0,3.0,11.0,9.0,1.0,1.0,3.0,1.0,0.0,343.0,0.0909090909090909,0.0,1,1,0,1,1,0,0,0,0,0,1,0
1987,2288,0.0,3.0,73.0,201.93055555555557,5.0,5.0,20.0,9.0,10.0,0.0,5.0,1.0,0.0,357.0,0.5,1.0,1,1,1,0,1,0,1,0,0,1,0,0
1988,2289,0.0,3.0,60.0,243.11864406779665,5.0,5.0,16.0,3.0,10.0,1.0,1.0,1.0,0.0,392.0,0.625,1.0,0,0,1,0,1,0,0,0,0,0,0,1
1989,2290,0.0,3.0,13.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,1,0,1,0,1,1,1,0,0,1
1990,2291,0.0,3.0,13.0,15.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,1,0,1,0,0,1,1,1,0,0
1991,2293,0.0,3.0,58.0,192.9122807017544,4.0,4.0,16.0,9.0,5.0,1.0,0.0,1.0,1.0,379.0,0.3125,1.0,1,1,0,0,1,0,1,0,1,0,0,1
1992,2294,0.0,3.0,97.0,120.63541666666669,4.0,5.0,26.0,22.0,3.0,6.0,3.0,1.0,1.0,379.0,0.1153846153846153,0.0,1,1,0,0,1,0,1,1,1,1,0,1
1993,2295,0.0,3.0,69.0,164.38235294117646,4.0,4.0,17.0,12.0,4.0,2.0,4.0,1.0,1.0,376.0,0.2352941176470588,1.0,1,1,1,0,1,0,0,1,0,1,1,1
1994,2296,0.0,3.0,102.0,246.44554455445544,8.0,8.0,27.0,21.0,6.0,7.0,2.0,1.0,1.0,356.0,0.2222222222222222,1.0,0,1,0,1,1,0,0,0,1,0,0,0
1995,2297,1.0,2.0,13.0,15.416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0.0,1.0,0,0,0,0,1,0,1,1,1,0,0,0
1996,2298,0.0,3.0,184.0,201.72131147540983,11.0,11.0,57.0,56.0,1.0,15.0,7.0,1.0,1.0,328.0,0.0175438596491228,0.0,1,1,0,1,0,1,1,1,0,1,0,0
1997,2299,0.0,3.0,88.0,265.91954022988506,7.0,7.0,23.0,11.0,10.0,2.0,7.0,1.0,0.0,358.0,0.4347826086956521,1.0,0,0,1,0,1,0,0,0,0,0,1,1
1998,2300,0.0,3.0,30.0,146.72413793103448,2.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0,1.0,298.0,0.25,1.0,0,1,0,1,1,0,0,1,0,0,0,0
1999,2301,0.0,3.0,134.0,275.812030075188,11.0,11.0,41.0,16.0,21.0,3.0,6.0,1.0,0.0,344.0,0.5121951219512195,1.0,1,1,1,0,1,0,0,0,1,0,0,1
2000,2302,1.0,2.0,92.0,204.2967032967033,6.0,6.0,28.0,10.0,17.0,1.0,4.0,1.0,0.0,349.0,0.6071428571428571,1.0,1,1,0,1,0,0,1,0,0,0,0,0
2001,2303,1.0,2.0,37.0,127.38888888888889,2.0,2.0,7.0,5.0,2.0,0.0,3.0,1.0,0.0,365.0,0.2857142857142857,1.0,1,1,0,0,0,0,1,1,0,1,0,1
2002,2304,0.0,3.0,75.0,207.5540540540541,5.0,5.0,20.0,12.0,8.0,3.0,2.0,1.0,1.0,348.0,0.4,1.0,1,1,0,0,0,1,0,0,0,1,0,0
2003,2305,0.0,3.0,83.0,70.29268292682927,2.0,3.0,23.0,19.0,3.0,6.0,8.0,1.0,0.0,351.0,0.1304347826086956,0.0,1,1,0,0,1,0,0,1,1,0,1,1
2004,2306,0.0,3.0,49.0,96.33333333333331,2.0,2.0,12.0,9.0,3.0,2.0,3.0,1.0,0.0,424.0,0.25,1.0,1,1,1,0,1,0,0,1,0,0,1,0
